# V3.1.4 AssignIds id	name: full client dump ZDTD_DUMP_BLOCK_IDS (2026-07-22).
# Pins verified: treeDeadTree02=24626 cntWoodenChestClosed=18671 terrStone=1.
# Source: stock client AssignIds Postfix; do NOT merge stale world saves.
14371	corrugatedMetalShapes:wedge60SlopeCorner02
14372	corrugatedMetalShapes:wedge60SlopeCorner03
14373	corrugatedMetalShapes:wedge60SlopeCorner04
14374	corrugatedMetalShapes:wedgeInclineCornerTop
14375	corrugatedMetalShapes:wedgeInclineCornerTop2
14376	corrugatedMetalShapes:rampInclineInsideCnr
14377	corrugatedMetalShapes:rampInclineHalfLeft
14378	corrugatedMetalShapes:rampInclineHalfRight
14379	corrugatedMetalShapes:rampInclinePlateLeft
14380	corrugatedMetalShapes:rampInclinePlateRight
14381	corrugatedMetalShapes:wedge60TipCubeQuarterLeft
14382	corrugatedMetalShapes:wedge60TipCubeQuarterRight
14383	corrugatedMetalShapes:rampInclineHalfWedge60TipHalfLeft
14384	corrugatedMetalShapes:rampInclineHalfWedge60TipHalfRight
14385	corrugatedMetalShapes:wedge60CornerRampInclineFillerLeft
14386	corrugatedMetalShapes:wedge60CornerRampInclineFillerRight
14387	corrugatedMetalShapes:wedge60TipRampInclineHalfFillerLeft
14388	corrugatedMetalShapes:wedge60TipRampInclineHalfFillerRight
14389	corrugatedMetalShapes:wedge60TipHalfRampInclineHalfFillerLeft
14390	corrugatedMetalShapes:wedge60TipHalfRampInclineHalfFillerRight
14391	corrugatedMetalShapes:wedge60TipHalfRampTipOffsetHalfLeft
14392	corrugatedMetalShapes:wedge60TipHalfRampTipOffsetHalfRight
14393	corrugatedMetalShapes:wedge60TipHalfRampTipHalfCornerLeft
14394	corrugatedMetalShapes:wedge60TipHalfRampTipHalfCornerRight
14395	corrugatedMetalShapes:wedge60TipHalfRampTipHalfCornerInclineLeft
14396	corrugatedMetalShapes:wedge60TipHalfRampTipHalfCornerInclineRight
14397	corrugatedMetalShapes:wedge60RampInclineHalfFillerLeft
14398	corrugatedMetalShapes:wedge60RampInclineHalfFillerRight
14399	corrugatedMetalShapes:rampSplitWedge60Left
14400	corrugatedMetalShapes:rampSplitWedge60Right
14401	corrugatedMetalShapes:rampSplitWedge60HollowLeft
14402	corrugatedMetalShapes:rampSplitWedge60HollowRight
14403	corrugatedMetalShapes:rampSplitWedge60TipLeft
14404	corrugatedMetalShapes:rampSplitWedge60TipRight
14405	corrugatedMetalShapes:rampSplitWedge60TipLeft02
14406	corrugatedMetalShapes:rampSplitWedge60TipRight02
14407	corrugatedMetalShapes:wedge60SplitLeft01
14408	corrugatedMetalShapes:wedge60SplitRight01
14409	corrugatedMetalShapes:wedge60SplitLeft02
14410	corrugatedMetalShapes:wedge60SplitRight02
14411	corrugatedMetalShapes:wedge60SplitLeft03
14412	corrugatedMetalShapes:wedge60SplitRight03
14413	corrugatedMetalShapes:wedge60SplitLeft04
14414	corrugatedMetalShapes:wedge60SplitRight04
14415	corrugatedMetalShapes:wedge60SplitLeft05
14416	corrugatedMetalShapes:wedge60SplitRight05
14417	corrugatedMetalShapes:wedge60SplitLeft06
14418	corrugatedMetalShapes:wedge60SplitRight06
14419	corrugatedMetalShapes:wedge60SplitLeft07
14420	corrugatedMetalShapes:wedge60SplitRight07
14421	corrugatedMetalShapes:wedge60SplitLeft08
14422	corrugatedMetalShapes:wedge60SplitRight08
14423	corrugatedMetalShapes:wedge60SplitLeft09
14424	corrugatedMetalShapes:wedge60SplitRight09
14425	corrugatedMetalShapes:wedge60SplitLeft10
14426	corrugatedMetalShapes:wedge60SplitRight10
14427	corrugatedMetalShapes:wedge60SplitLeft11
14428	corrugatedMetalShapes:wedge60SplitRight11
14429	corrugatedMetalShapes:wedge60SplitLeft12
14430	corrugatedMetalShapes:wedge60SplitRight12
14431	corrugatedMetalShapes:wedge60SplitLeft13
14432	corrugatedMetalShapes:wedge60SplitRight13
14433	corrugatedMetalShapes:wedge60SplitLeft14
14434	corrugatedMetalShapes:wedge60SplitRight14
14435	corrugatedMetalShapes:cubeHalfWedge60BevelLeft
14436	corrugatedMetalShapes:cubeHalfWedge60BevelRight
14437	corrugatedMetalShapes:wedge60InclineHalfLeft
14438	corrugatedMetalShapes:wedge60InclineHalfRight
14439	corrugatedMetalShapes:wedge60TipSteepWedge60InclineHalfLeft
14440	corrugatedMetalShapes:wedge60TipSteepWedge60InclineHalfRight
14441	corrugatedMetalShapes:wedge60InclineHalfTeeLeft
14442	corrugatedMetalShapes:wedge60InclineHalfTeeRight
14443	corrugatedMetalShapes:wedge60TipHalfLeft
14444	corrugatedMetalShapes:wedge60TipHalfRight
14445	corrugatedMetalShapes:wedge60InclineHalfLeftFiller
14446	corrugatedMetalShapes:wedge60InclineHalfRightFiller
14447	corrugatedMetalShapes:wedge60InclineFiller
14448	corrugatedMetalShapes:wedge60TipCornerInclineFiller
14449	corrugatedMetalShapes:wedge60TipCornerBase
14450	corrugatedMetalShapes:wedge60TipCornerTop
14451	corrugatedMetalShapes:wedgeInsideCornerBase
14452	corrugatedMetalShapes:wedgeInsideCornerTop
14453	corrugatedMetalShapes:wedgeInsideCornerBase2
14454	corrugatedMetalShapes:wedgeInsideCornerTop2
14455	corrugatedMetalShapes:wedgeNarrowHigh
14456	corrugatedMetalShapes:wedgeNarrowMid
14457	corrugatedMetalShapes:wedgeNarrowLow
14458	corrugatedMetalShapes:wedgeNarrowTip
14459	corrugatedMetalShapes:cubeNarrowPyramidBase
14460	corrugatedMetalShapes:wedgeNarrowHighCorner
14461	corrugatedMetalShapes:wedgeNarrowMidCorner
14462	corrugatedMetalShapes:wedgeNarrowLowCorner
14463	corrugatedMetalShapes:wedgeNarrowTipCorner
14464	corrugatedMetalShapes:wedgeRampLeft
14465	corrugatedMetalShapes:wedgeRampRight
14466	corrugatedMetalShapes:wedgeTipRampLeft
14467	corrugatedMetalShapes:wedgeTipRampRight
14468	corrugatedMetalShapes:wedgeRampInclineLeft
14469	corrugatedMetalShapes:wedgeRampInclineRight
14470	corrugatedMetalShapes:wedgeTipRampInclineLeft
14471	corrugatedMetalShapes:wedgeTipRampInclineRight
14472	corrugatedMetalShapes:wedgeTipRampInclineFiller
14473	corrugatedMetalShapes:wedgeTipRampInclineFillerLeft
14474	corrugatedMetalShapes:wedgeTipRampInclineFillerRight
14475	corrugatedMetalShapes:wedgeSteepTipLeft
14476	corrugatedMetalShapes:wedgeSteepTipRight
14477	corrugatedMetalShapes:wedgeSteepWedgeLeft
14478	corrugatedMetalShapes:wedgeSteepWedgeRight
14479	corrugatedMetalShapes:rampWedge60TipSteepLeft
14480	corrugatedMetalShapes:rampWedge60TipSteepRight
14481	corrugatedMetalShapes:rampWedge60TipSteepHollowLeft
14482	corrugatedMetalShapes:rampWedge60TipSteepHollowRight
14483	corrugatedMetalShapes:wedgeTipSteepTipLeft
14484	corrugatedMetalShapes:wedgeTipSteepTipRight
14485	corrugatedMetalShapes:wedgeTipSteepWedgeLeft
14486	corrugatedMetalShapes:wedgeTipSteepWedgeRight
14487	corrugatedMetalShapes:rampSteepWedgeLeft
14488	corrugatedMetalShapes:rampSteepWedgeRight
14489	corrugatedMetalShapes:rampWedgeTip
14490	corrugatedMetalShapes:rampWedgeTipHalfLeft
14491	corrugatedMetalShapes:rampWedgeTipHalfRight
14492	corrugatedMetalShapes:rampWedgeTipHollow
14493	corrugatedMetalShapes:rampWedgeTipHalfHollowLeft
14494	corrugatedMetalShapes:rampWedgeTipHalfHollowRight
14495	corrugatedMetalShapes:wedge60GablePyramid
14496	corrugatedMetalShapes:wedge60GablePyramidHollow
14497	corrugatedMetalShapes:wedge60TipGableHalf
14498	corrugatedMetalShapes:wedge60Gable1m
14499	corrugatedMetalShapes:wedge60Gable1mLeft
14500	corrugatedMetalShapes:wedge60Gable1mRight
14501	corrugatedMetalShapes:wedge60Gable1mHollow
14502	corrugatedMetalShapes:wedge60Gable1mHollowLeft
14503	corrugatedMetalShapes:wedge60Gable1mHollowRight
14504	corrugatedMetalShapes:wedge60TipWedgeTip
14505	corrugatedMetalShapes:wedge60TipWedgeTipLeft
14506	corrugatedMetalShapes:wedge60TipWedgeTipRight
14507	corrugatedMetalShapes:rampWedgeTipFull
14508	corrugatedMetalShapes:rampWedgeTipFullHollow
14509	corrugatedMetalShapes:wedge60WedgeTipFull
14510	corrugatedMetalShapes:wedge60WedgeTipFullHollow
14511	corrugatedMetalShapes:wedgeTipFull
14512	corrugatedMetalShapes:wedgeTipFullEnd
14513	corrugatedMetalShapes:wedgeTipFullCorner
14514	corrugatedMetalShapes:wedgeTipFullTee
14515	corrugatedMetalShapes:wedgeTipFullCross
14516	corrugatedMetalShapes:wedgeTipHalf
14517	corrugatedMetalShapes:wedgeTipHalfRampInclineHalfLeft
14518	corrugatedMetalShapes:wedgeTipHalfRampInclineHalfRight
14519	corrugatedMetalShapes:wedgeTipHalfPlateDiagonalFillerDoubleHalf
14520	corrugatedMetalShapes:plateWedgeTip
14521	corrugatedMetalShapes:platewedgeTipHalf
14522	corrugatedMetalShapes:plateWedgeTipCap
14523	corrugatedMetalShapes:plateWallRoof
14524	corrugatedMetalShapes:plateWallRoofLeft
14525	corrugatedMetalShapes:plateWallRoofRight
14526	corrugatedMetalShapes:plateDiagonalFillerWallDouble
14527	corrugatedMetalShapes:plateWedgeTipQuarter
14528	corrugatedMetalShapes:plateWedgeTipQuarterHalf
14529	corrugatedMetalShapes:plateWedgeFillerHalfDouble
14530	corrugatedMetalShapes:wedgeTipQuarter
14531	corrugatedMetalShapes:wedgeTipQuarterCorner
14532	corrugatedMetalShapes:wedgeTipQuarterTee
14533	corrugatedMetalShapes:wedgeTipQuarterCross
14534	corrugatedMetalShapes:wedgeTipHalfTee
14535	corrugatedMetalShapes:wedgeTipHalfCross
14536	corrugatedMetalShapes:wedgeTipHalfCorner
14537	corrugatedMetalShapes:gable1mHalf
14538	corrugatedMetalShapes:gableHalf
14539	corrugatedMetalShapes:gableQuarterHalf
14540	corrugatedMetalShapes:plateHalfGable
14541	corrugatedMetalShapes:gable3Quarter
14542	corrugatedMetalShapes:gable3QuarterTrimQuarter
14543	corrugatedMetalShapes:plateGable
14544	corrugatedMetalShapes:gable3QuarterFull
14545	corrugatedMetalShapes:gable3QuarterHalf
14546	corrugatedMetalShapes:plateGableIncline
14547	corrugatedMetalShapes:awningTip
14548	corrugatedMetalShapes:awningRidge
14549	corrugatedMetalShapes:gablePlate
14550	corrugatedMetalShapes:gablePlateHalf
14551	corrugatedMetalShapes:gablePlateEnd
14552	corrugatedMetalShapes:gableInvertedHalfEnd
14553	corrugatedMetalShapes:gableInvertedHalf
14554	corrugatedMetalShapes:gableInvertedHalfHalf
14555	corrugatedMetalShapes:gableInvertedHalfHalfOffset
14556	corrugatedMetalShapes:gableInvertedHalfQuarterOffset
14557	corrugatedMetalShapes:gableInvertedHalfQuarterOffsetFlipped
14558	corrugatedMetalShapes:gableInvertedPlateOffset
14559	corrugatedMetalShapes:cubeHalfSplitGableInvertedQuarterOffset
14560	corrugatedMetalShapes:gableHalfHalf
14561	corrugatedMetalShapes:gableInvertedQuarterEnd
14562	corrugatedMetalShapes:gableInvertedQuarter
14563	corrugatedMetalShapes:gableInvertedQuarterHalf
14564	corrugatedMetalShapes:cubeHalfgableInvertedQuarter
14565	corrugatedMetalShapes:plateHalfInclineOffset
14566	corrugatedMetalShapes:gableInvertedSteepEnd
14567	corrugatedMetalShapes:gableInvertedSteep
14568	corrugatedMetalShapes:gableInvertedSteepHalf
14569	corrugatedMetalShapes:pyramidWedge60
14570	corrugatedMetalShapes:gableWedge60
14571	corrugatedMetalShapes:gableWedge60CubeHalf
14572	corrugatedMetalShapes:gableWedge60CubeHalfCorner
14573	corrugatedMetalShapes:gableWedge60CubeHalfTee
14574	corrugatedMetalShapes:gableWedge60CubeHalfCross
14575	corrugatedMetalShapes:pyramidWedge60CubeHalf
14576	corrugatedMetalShapes:pyramid
14577	corrugatedMetalShapes:gablePyramid
14578	corrugatedMetalShapes:gablePyramidCubeHalf
14579	corrugatedMetalShapes:pyramidCubeHalf
14580	corrugatedMetalShapes:pyramid1m
14581	corrugatedMetalShapes:cubeQuarterCornerPyramid
14582	corrugatedMetalShapes:cubeQuarterCenteredPyramid
14583	corrugatedMetalShapes:cubeQuarterSideCenteredPyramid
14584	corrugatedMetalShapes:poleSquareCornerPyramid
14585	corrugatedMetalShapes:poleSquareCenteredPyramid
14586	corrugatedMetalShapes:poleSquareSideCenteredPyramid
14587	corrugatedMetalShapes:halfRampStairs50
14588	corrugatedMetalShapes:halfRampStairs50Filler
14589	corrugatedMetalShapes:rampIncline
14590	corrugatedMetalShapes:rampInclineFiller
14591	corrugatedMetalShapes:rampInclineFillerHalfLeft
14592	corrugatedMetalShapes:rampInclineFillerHalfRight
14593	corrugatedMetalShapes:rampInclineInsideCnrFiller
14594	corrugatedMetalShapes:rampInclineInsideCornerFillerDouble
14595	corrugatedMetalShapes:rampInclineOutsideCnr
14596	corrugatedMetalShapes:rampInclineOutsideCnrFiller
14597	corrugatedMetalShapes:rampSplitRampTipOffsetLeft
14598	corrugatedMetalShapes:rampSplitRampTipOffsetRight
14599	corrugatedMetalShapes:rampInclineSplitRampTipOffsetLeft
14600	corrugatedMetalShapes:rampInclineSplitRampTipOffsetRight
14601	corrugatedMetalShapes:rampInclinePlateDiagonalFillerHalfLeft
14602	corrugatedMetalShapes:rampInclinePlateDiagonalFillerHalfRight
14603	corrugatedMetalShapes:plateDiagonal
14604	corrugatedMetalShapes:plateDiagonalHalfLeft
14605	corrugatedMetalShapes:plateDiagonalHalfRight
14606	corrugatedMetalShapes:plateDiagonalFiller
14607	corrugatedMetalShapes:plateDiagonalFillerHalfLeft
14608	corrugatedMetalShapes:plateDiagonalFillerHalfRight
14609	corrugatedMetalShapes:plateDiagonalFillerDouble
14610	corrugatedMetalShapes:plateDiagonalFillerDoubleHalf
14611	corrugatedMetalShapes:plateDiagonalFillerWallLeft
14612	corrugatedMetalShapes:plateDiagonalFillerWallRight
14613	corrugatedMetalShapes:plateDiagonalWallLeft
14614	corrugatedMetalShapes:plateDiagonalWallRight
14615	corrugatedMetalShapes:plateRamp
14616	corrugatedMetalShapes:plateRampCorner
14617	corrugatedMetalShapes:plateRampHalfLeft
14618	corrugatedMetalShapes:plateRampHalfRight
14619	corrugatedMetalShapes:plateRampCorner02
14620	corrugatedMetalShapes:plateRampCorner03
14621	corrugatedMetalShapes:plateRampCornerOutside
14622	corrugatedMetalShapes:plateWedge60Left
14623	corrugatedMetalShapes:plateWedge60Right
14624	corrugatedMetalShapes:plateWedge60LeftTip
14625	corrugatedMetalShapes:plateWedge60RightTip
14626	corrugatedMetalShapes:plateWedge60TipHalfOffset
14627	corrugatedMetalShapes:plateWedge60TipHalfLeftOffset
14628	corrugatedMetalShapes:plateWedge60TipHalfRightOffset
14629	corrugatedMetalShapes:plateWedge60HalfOffset
14630	corrugatedMetalShapes:plateWedge60HalfLeftOffset
14631	corrugatedMetalShapes:plateWedge60HalfRightOffset
14632	corrugatedMetalShapes:plateWedge60LeftHollow
14633	corrugatedMetalShapes:plateWedge60RightHollow
14634	corrugatedMetalShapes:plateWedge60FillerWallLeft
14635	corrugatedMetalShapes:plateWedge60FillerWallRight
14636	corrugatedMetalShapes:plateWedge60TipCubeHalf
14637	corrugatedMetalShapes:plateWedge60TipCubeHalf02
14638	corrugatedMetalShapes:plateWedge60Tip
14639	corrugatedMetalShapes:plateWedge60TipHalfLeft
14640	corrugatedMetalShapes:plateWedge60TipHalfRight
14641	corrugatedMetalShapes:cubeQuarterPlateWedge60TipHalfLeft
14642	corrugatedMetalShapes:cubeQuarterPlateWedge60TipHalfRight
14643	corrugatedMetalShapes:cubeQuarterCornerPlateWedge60TipHalfLeft
14644	corrugatedMetalShapes:cubeQuarterCornerPlateWedge60TipHalfRight
14645	corrugatedMetalShapes:plateWedge60Incline
14646	corrugatedMetalShapes:plateWedge60InclineHalfLeft
14647	corrugatedMetalShapes:plateWedge60InclineHalfRight
14648	corrugatedMetalShapes:plateWedge60Filler
14649	corrugatedMetalShapes:plateWedge60FillerHalfLeft
14650	corrugatedMetalShapes:plateWedge60FillerHalfRight
14651	corrugatedMetalShapes:wedge60PlateWedge60Left
14652	corrugatedMetalShapes:wedge60PlateWedge60Right
14653	corrugatedMetalShapes:plateWedge60TipWedge60FillerHalfLeft
14654	corrugatedMetalShapes:plateWedge60TipWedge60FillerHalfRight
14655	corrugatedMetalShapes:plateWedge60InclineWallLeft
14656	corrugatedMetalShapes:plateWedge60InclineWallRight
14657	corrugatedMetalShapes:plateWedge60TipWallLeft
14658	corrugatedMetalShapes:plateWedge60TipWallRight
14659	corrugatedMetalShapes:plateWedge60InclineWallLeftTrimFiller
14660	corrugatedMetalShapes:plateWedge60InclineWallRightTrimFiller
14661	corrugatedMetalShapes:plateWedge60InclineWallLeftTrim
14662	corrugatedMetalShapes:plateWedge60InclineWallRightTrim
14663	corrugatedMetalShapes:plateWedge60TipWallLeftTrim
14664	corrugatedMetalShapes:plateWedge60TipWallRightTrim
14665	corrugatedMetalShapes:plateWedge60TipOutsideCorner
14666	corrugatedMetalShapes:plateWedge60InclineOutsideCorner
14667	corrugatedMetalShapes:plateWedge60TipInsideCorner
14668	corrugatedMetalShapes:plateWedge60InclineInsideCorner
14669	corrugatedMetalShapes:plateWedge60TipCornerFiller
14670	corrugatedMetalShapes:plateWedge60InclineCornerFiller
14671	corrugatedMetalShapes:plateWedge60TipPipe
14672	corrugatedMetalShapes:plateDiagonalQuarterPillar1
14673	corrugatedMetalShapes:plateDiagonalQuarterPillar2
14674	corrugatedMetalShapes:plateDiagonalQuarterPillar3
14675	corrugatedMetalShapes:plateDiagonalQuarterPillar4
14676	corrugatedMetalShapes:rampGlassSheet
14677	corrugatedMetalShapes:rampInsideCornerSheet
14678	corrugatedMetalShapes:rampGlassSheetCap
14679	corrugatedMetalShapes:rampGlassSheetCap2
14680	corrugatedMetalShapes:slopePlate02PoleLeft
14681	corrugatedMetalShapes:slopePlate02PoleRight
14682	corrugatedMetalShapes:slopePlate02PoleSideCentered
14683	corrugatedMetalShapes:slopePlateCorner02Pole
14684	corrugatedMetalShapes:slopeHalfPlate3mLeft01
14685	corrugatedMetalShapes:slopeHalfPlate3mLeft02
14686	corrugatedMetalShapes:slopeHalfPlate3mLeft03
14687	corrugatedMetalShapes:slopeHalfPlate3mLeft04
14688	corrugatedMetalShapes:slopeHalfPlate3mRight01
14689	corrugatedMetalShapes:slopeHalfPlate3mRight02
14690	corrugatedMetalShapes:slopeHalfPlate3mRight03
14691	corrugatedMetalShapes:slopeHalfPlate3mRight04
14692	corrugatedMetalShapes:slopeHalfPlate3mLeft02Pole
14693	corrugatedMetalShapes:slopeHalfPlate3mRight02Pole
14694	corrugatedMetalShapes:slopeHalfPlate3mLeft04Pole
14695	corrugatedMetalShapes:slopeHalfPlate3mRight04Pole
14696	corrugatedMetalShapes:slopePlate01
14697	corrugatedMetalShapes:slopePlate02
14698	corrugatedMetalShapes:slopePlate03
14699	corrugatedMetalShapes:slopePlate04
14700	corrugatedMetalShapes:slopeHalfPlateLeft01
14701	corrugatedMetalShapes:slopeHalfPlateLeft02
14702	corrugatedMetalShapes:slopeHalfPlateLeft03
14703	corrugatedMetalShapes:slopeHalfPlateLeft04
14704	corrugatedMetalShapes:slopeHalfPlateLeftFiller
14705	corrugatedMetalShapes:slopeHalfPlateRight01
14706	corrugatedMetalShapes:slopeHalfPlateRight02
14707	corrugatedMetalShapes:slopeHalfPlateRight03
14708	corrugatedMetalShapes:slopeHalfPlateRight04
14709	corrugatedMetalShapes:slopeHalfPlateRightFiller
14710	corrugatedMetalShapes:slopePlateCorner01
14711	corrugatedMetalShapes:slopePlateCorner02
14712	corrugatedMetalShapes:slopePlateCorner03
14713	corrugatedMetalShapes:slopePlateCorner04
14714	corrugatedMetalShapes:slopePlateCornerFiller
14715	corrugatedMetalShapes:slopePlateFiller
14716	corrugatedMetalShapes:slopePlateLeft01
14717	corrugatedMetalShapes:slopePlateHalfLeft01
14718	corrugatedMetalShapes:slopePlateLeft02
14719	corrugatedMetalShapes:slopePlateHalfLeft02
14720	corrugatedMetalShapes:slopePlateLeft03
14721	corrugatedMetalShapes:slopePlateLeft04
14722	corrugatedMetalShapes:slopePlateRight01
14723	corrugatedMetalShapes:slopePlateHalfRight01
14724	corrugatedMetalShapes:slopePlateRight02
14725	corrugatedMetalShapes:slopePlateHalfRight02
14726	corrugatedMetalShapes:slopePlateRight03
14727	corrugatedMetalShapes:slopePlateRight04
14728	corrugatedMetalShapes:wedge60Offset
14729	corrugatedMetalShapes:cubeHalfgableInvertedQuarterOffset
14730	corrugatedMetalShapes:gazeboRoofV101
14731	corrugatedMetalShapes:gazeboRoofV102
14732	corrugatedMetalShapes:gazeboRoofV103
14733	corrugatedMetalShapes:gazeboRoofV104
14734	corrugatedMetalShapes:gazeboRoofV105
14735	corrugatedMetalShapes:gazeboRoofV106
14736	corrugatedMetalShapes:gazeboRoofV107
14737	corrugatedMetalShapes:gazeboRoofV108
14738	corrugatedMetalShapes:gazeboRoofV109
14739	corrugatedMetalShapes:gazeboRoofV110
14740	corrugatedMetalShapes:gazeboRoofV111
14741	corrugatedMetalShapes:gazeboRoofV1Topper
14742	corrugatedMetalShapes:ramp6m01
14743	corrugatedMetalShapes:ramp6m02
14744	corrugatedMetalShapes:ramp6m03
14745	corrugatedMetalShapes:ramp6m04
14746	corrugatedMetalShapes:ramp6m05
14747	corrugatedMetalShapes:ramp6m06
14748	corrugatedMetalShapes:ramp8m01
14749	corrugatedMetalShapes:ramp8m02
14750	corrugatedMetalShapes:ramp8m03
14751	corrugatedMetalShapes:ramp8m04
14752	corrugatedMetalShapes:ramp8m05
14753	corrugatedMetalShapes:ramp8m06
14754	corrugatedMetalShapes:ramp8m07
14755	corrugatedMetalShapes:ramp8m08
14756	corrugatedMetalShapes:cubeQuarterPillar0.025
14757	corrugatedMetalShapes:poleSquareCenteredPillar0.025
14758	corrugatedMetalShapes:poleSquareSideCenteredPillar0.025
14759	corrugatedMetalShapes:platePillar0.025
14760	corrugatedMetalShapes:platePillar0.025offcentered
14761	corrugatedMetalShapes:cubeHalfPillar0.025
14762	corrugatedMetalShapes:wedge60InclinePillar0.025
14763	corrugatedMetalShapes:wedge60InclinePillar0.025CenteredCornerLeft
14764	corrugatedMetalShapes:wedge60InclinePillar0.025CenteredCornerRight
14765	corrugatedMetalShapes:rampPillar0.025
14766	corrugatedMetalShapes:wedge60Pillar0.025
14767	corrugatedMetalShapes:wedge60TipPillar0.025
